Nome file;Testo;L1;Altre_L2;Annualità;Consegna;Età;Scolarizzazione
antonellaG008;"
 In stazione La stazione dell'immagine è molto caotica .
C'è tanta gente vicino ai binari  una donna sta seduta a un tavolino .
In primo piano vediamo un vecchietto con barba e  berretto .
Al centro c'è una persona vestita di nero con un'espressione arrabbiata .
Si guarda  intorno come se avesse rubato qualcosa e dovesse scappare .
Inoltre si vede una coppia di amanti  che si abbracciano e si baciano come se non si fossero visti da tanto tempo .
In questa stazione  ci sono anche dei tavolini che forse appartengono a qualche ristorante .
Uno dei tavoli però è  caduto , probabilmente l'ha fatto cadere il cane che gira liberamente e sembra essere  scappato .
  ";tedesco,0;inglese;+;stazione_C.txt;19-25;un
antonellaG010;"Nella stazione alle 14 succedono tante cose .
Nel primo piano si vede un  uomo che porta un cappello e che guarda una coppia che si abbraccia .
Le borse della coppia ci sono a  terra e le due sono solo occupato con se stesso .
Anche un altro uomo che passa per riparare il treno  vede come la donna e suo ragazzo baciano .
Ancora un altro uomo passa accanto della coppia con  una valigia .
Lui fa l’impressione di fuggire di qualcosa .
Gli abiti sono neri e lui guarda  cattivo , si trova nel centro di questa situazione anche perché lui ha colpita le valigie di una coppia  che è appena arrivato .
Una valigia sta ancora volendo e un’ altra è caduta sulla tavola di una donna  abbastanza vecchia.
Mentre la donna è ancora seduta con le mani sul testo il suo cane corre via .
Dietro si può vedere dei giovanili che guardano un treno che parte .
Due  altri treni sono arrivati e aspettano di poter patire di nuovo .
La stazione non è in ordine perché a  terra ci sono delle cose come per esempio un giornale .";tedesco,0;inglese,francese,latino,russo;+;stazione_C.txt;19-25;un
antonellaG016;"
 Cosa sta succedendo in questa stazione? Ci sono molte cose che stanno succedendo nella stazione .
Si può vedere tre  treni e  molte persone .
Nel centro c'è un uomo che secondo me ha l'aspetto di un ladro  perchè indossa vestiti neri e una berretta nera .
Fianco di lui c'è una coppia che si sta  dando un baccio .
Il ladro sta rubando la valigia della coppia .
Alla destra sta sedendo una donna con il suo cane ma la donna sta gridando  perchè il cane sta correndo via .
Davanti alla donna c'è un tavolo , sull' tavolo ci  sono una bottiglia , un bicchiere , una tazza con un pacchette di zucchero e un piatto .
In primo piano si può vedere la testa di un uomo con la berretta grande e  nera , una barba bianca e una sigaretta .
Sull'suolo c'è un giornale .
  ";tedesco,0;inglese,spagnolo;1;stazione_C.txt;19-25;un
antonellaG017;"
 Alla stazione! È l' una ed alla stazione ci sono molte persone .
Si vede tre treni .
Al mezzo treno ci sono due persone .
Uno delle due  sceglie con le sue valigie.
L'altra  fa segno a le .
A sinistra si vede una donna seduta che chiama il suo cane , perché lo é  corso via ed inoltre il cane ha fatto un casino .
Accanto a le c'é una coppia.
E, l' uomo della  coppia porta troppo ; e  così lui lascia cadere una valigia ed un pacchetto .
Vicino a gli c'é un uomo chi sembra cattivo perché lui porta di vestiti  scuri .
Acconto a gli , a destra c'é un'altra coppia .
Queste persone stanno  abbracciando e baciando .
Lo sembra che la coppia si accomiata .
";tedesco,0;inglese;1;stazione_C.txt;19-25;un
antonellaG025;"la stazione Sono le due in  questo momento in questa stazione  , se l'orologio funziona in modo corretto .
Non è precisamente ciaro  , che cosa è  successo , ma una scatola con le scarpe è stata scagliata .
Un cane corre via, forse lui ha fatto caduto uno dei tre tavoli e quindi anche la scatola .
Ci sono 22 persone , che fanno le cose diversi .
Per esempio un uomo chi sembra molto strano e porta i vestiti neri.
Forse è un bandito .
Ci sono anche un elettricista, due persone , che si baciano  , probabilmente perchè non si hanno visto da un tempo lungo .
Ci sono anche dei tre treni .";tedesco;inglese,latino,greco;3;stazione_C.txt;19-25;un
Clarapanico003;"La scena è alla stazione .
Ci sono molti gente .
E' alle dodici .
C'è una tavola è una  donna sedersi vicino .
le cose sulla tavola sono adesso sul  pavimento , probabilmente   a causa del  piccolo cane .
C'è un confusione .
Al centro c'è un uomo sembra strano , vestirsi in cose neri .
Lui sta guardando a qualcosa non in scena .
C'è un altro uomo sta guardando nello stesso direzione .
Tutt è due hanno capelli .
C'è una copia stanno bacciando e non vedono nulla del confusione .
Un' latra copia vedono la confusione e  sembra arrabiata .
Un' uomo chi  forse mantenere i treni sta guardando .
Ci sono 3 treni visibile alla stazione ma non lo so se loro in partinenza o arrivi .
Il cane va in direzione che le due uomini strane  stanno guardando .
Quindi forse c'è un' altra persona li .
Questo non è chiaro .";inglese;?;3;stazione_C.txt;19-25;un
Clarapanico006;"
 In centro c'è un uomo chi indossa tutti in nero .
davanti a lui un cane sta correndo e ha appena tirato la tavola di una donna .
tutte le sue cose rimano sul pavimento , e il cane ha cansato un uomo , indietro dal primo uomo , a predere la sua scattola di scarpe in aria un meccanico guardando gli amorosi che si sta bacciando .
al fronte dell' i| mmagine c'è un uomo con una barba bianca ed un cappello caldo .
Porta una sigaretta in bocca e guarda  quell' uomo di nero .
il cane ha fatto la povera donna sporca del cafè tirato .
e lui sta correndo per scapare la donna e leggere il giornale sul pavimento davanti a lui .
";inglese;francese;4;stazione_C.txt;19-25;un
Clarapanico009;"
 Noi sono stati alle due nella stazione centrale .
Una vecchia  stava mangiando  pranzo quando il  suo  piccolo cane ha scappato da sotto la tavolina .
 la tavola cadeva .
Una coppia stava  facendo  salute   perche l' uomo andrebbe via .
Mentre la coppia stava baciando un ladro  è arrivato  pigliava la bagiglia del' uomo .
La coppia non hanno visto niente .
però il ladro stava avvicinando la piccola cane e non guardava alla terra .
Un vecchio  ha visto il ladro da lontana  Il ladro e il vecchio sono vestiti lo stesso forse  stanno facendo la rapina insieme .
Al fundo un operaio ha visto il ladro , lui si  confondava .
";inglese;?;4;stazione_C.txt;19-25;un
Clarapanico011;"
 Sono le due di pomeriggio a una  stazione ferroviaria .
Un uomo che sta per partire è in un' abbraccio con una donna .
Deve avere gli  occhi chiusi perche  non vede il ladro rubando  la sua valigia .
C'è un cane che corre nel mezzo della zona dove c'è un cafe .
Sembra che il cane abbia sorpreso una donna che era seduta a un tavolo così tanto che lei ha rovesciato la tavola e tutto è caduto in terra .
 C'è un' uomo che porta delle scatole e sembra che anche lui sia  un pò sorpreso perchè una delle scatole sta per cadere .
";inglese;tedesco;+;stazione_C.txt;19-25;sp
Clarapanico014;"
 L' immagine è a una stazione ferrovia alle due del pomeriggio .
  Mi sembra che un cane abbia rovesciato una tavola ,  tutto è capovolto e una donna che era stata seduta alla tavola ha un' espressione  d' orrore  e tappa le orecchie a causa del remore .
Forse un treno è appena arrivato , un  uomo vestito di nero sta  tirando in fretta la sua valigia .
Vicino di lui un alto giovanotto con un lungo impermeabile sta baciando una signorina bionda che porta pantaloni e   stivali neri ; un mecchanico con i suoi attrezzi li riguardo , forse trovi la ragazza attraenta .
La primo piano si può vedere un vecchio con un capello di lana che fuma .
";inglese;francese;2;stazione_C.txt;oltre;un
Clarapanico016;"
 Molte cose sta succedendo alla stazione .
L' ora è alle due al pomeriggio .
Allo sfondo una coppia partono al treno , e un gruppo da gente aspettano per un amico .
Poi mentre una giovane coppia abbracciarsi , un ladro ropina la sua valigia .
Una donna vede il ladro ma non fa niente , e  il suo marito studia una carta .
Un cane che ha scappato dal suo padrone ha creatato il caos .
Corre attraverso la banchina , e    mette una tavola della ristorante sul pavimento .
La donna che seda alla tavola è schioccato perchè il suo cibo e le bevande sono rovinato .
La stazione è sporca - ci sono i rifiuti sul pavimento , e un vecchio uomo che porta un capello di lana guarda la scena .
";inglese;francese;4;stazione_C.txt;19-25;un
Clarapanico022;"
 C'è un ladro che ha rubato la borsa ad una donna che stava  seduta a un tavolo mangiando .
Il ladro sta correndo  via e ha fatto saltare in aria un cestino di cibo .
C'è un  uomo vecchio che sta fuma-| ndo .
Il  cane della donna che stava mang-| iando e poi fu  attachata dal ladro se ne sta scappando .
Ci sono due inamorati che si stanno salu-| tando perche  uno dei due se ne sta per andando  nel treno .
";tedesco;spagnolo;4;stazione_C.txt;19-25;el
Clarapanico027;"
 Ci sono le due del pomeriggio , siamo nella stazione .
Al primo piano , c'è un' uomo che sembra guardare la scena .
A sinistra , un cane è appena passato sotto la tavola di una donna , bosculando tutto quello che era su .
A destra , al lontano , un' uomo aiuda una donna per mettere la sua valigia nel treno .
Più presto , un reparatore guarda gelosiamente una coppia imbrassarsi mentre un ladro ruba una borsa .
";francese;inglese;+;stazione_C.txt;19-25;un
Clarapanico034;"
 Nella stazione pricipale un  uomo che  era scappato da una prigione cercava un posto per nascondersi .
Inizialmente ha provato  a rimanere sotto un tavolo , ma una donna ci  si è seduta per mangiare qualcosa prima di partire sul treno .
La donna ha sentito qualcosa sotto il tavolo con i piedi e poi è emerso l' uomo , faceva cadere tutto dal tavolo , le scattole della donna  volavano in aria e il suo cane se ne andava da paura .
La  donna è  alcuni  persone si sono girati a vedere l' uomo che stava cercando un altro posto per nascondersi prima del arrivo della polizia .
";inglese;tedesco;4;stazione_C.txt;19-25;un
Clarapanico049;"
 Luigi e Maria hanno incontrato un minuto fa, ma l'instanto che si hanno visto, si innamorano.
Loro si bacciano, e non vedono il rubato che la sua porsa ! Un cane lo ha visto, e lui corre volore provare rotornare la borsa   a Maria.
Ma, ora il cane vede a basura, e lui piace molto la basura.
Allora, il cane domentica la borsa e mangia molta basura.
una donna che ha fatto shopping ieri, oggi decide che non vuole queste scarpe e vestiti.
Allora, queste cose vanno in aria e poi nel piano.
la Donna al tavolo dice ,""Oh mio dio!"" perche lei ha bisogno delle scarpe e vestiti nuove.
""È un miracolo!""   E tutti vivono molto allegri, specifamente il rubato.
ALLA STAZIONE ";inglese;?;1;stazione;19-25;un
clarapanico051;"
 XXX altra giornata quando sono uscito la stazione  
C'èra tre persone hanno visto allorologio .
Penso che XXX siano molto confusione perchè litigano di iltreno partiti due uomi uscivano il treno con una valigia .
Alla  ristrante di stazione c' era molti persone Con molti problemi .
Una donna a una tavola ha avuto un  cane  e il cane è  corso da il tavolo
  Quando li Correva , la tavola è caduto e tutte le cose sul tavola  sono andati la XXX.
Un contini di le scarpe e i calzini è caduto sul un uomo e una donna passiggavano insieme .
 Un uomo   fumava ,  ha  visto tutti .
 due persone baccava per molti tempi .
 Un uomo passiggava e lui era un po creepy  .
 LA STAZIONE ";inglese;spagnolo;?;stazione;19-25;un
Clarapanico053;"
 In la stazione dell' autobus c' era un disastre .
Un uomo corra e guarda per un altro uomo .
i caffè della nonna ha fatto una macchia sul cappotto e sulla tavola .
il cane corra perche   ha volgia di mangiare tutti que posa .
Il uomo que ha mettXXXo il cappello fuma .
La ragazza que è fitanciato con il ragazzo ha  arrivato e da un baccio .
Sono le due del pomeriggio .
L' autobus que ha arrivato c'è multi valiggi .
Il uomo auita la ragazza con il valigge .
Il uomo con i capelli biondi  va  a gustare l'autobus.
IL DISEGNO DELLA STAZIONE ";inglese;?;?;stazione;19-25;un
Clarapanico055;"
       LA STAZIONE Questa è una stazione loca ! È alle tredici , è ci sono molte persone qui .
Due ragazzi , una donna ed un uomo si  abbraccerano , perchè stanno  partendo .
L' uomo  indossa una copetto e la donna indossa una giacca e gli stivali .
Anche , c' è un uomo  chi indossa tutti i vestiti neri ed appare male .
C'è una valiga peina  di scarpe che sta cadendo  dal celo .
 Sulla terra , ci sono le piatte , le bicchieri , e le bottiglie  roti .
Anche una vagligXXX aperta piena di carne .C'è un tavolo con una  macia grandissima .
C'è una donna ancienna chi porta una borsa ed indossa un cappello , un copetto , un' abito , e le scarpe .
Me sembre che lei non è felice .
C' è un cane libero che sta correndo .
Ugnuno deve pulire questa stazione ! C'è un uomo ancienno chi sta mirando tutti .
";inglese;spagnolo;?;stazione;19-25;un
Clarapanico057;"
 Il stazione dell' autobus è dove passa tutti della vita .Viaggi amore ,paura ,nonni ,carne e cane - si  puo vedere tutto il mondo in uno solo stazione .
Guarda : Un ragazzo e una ragazza bacciano come che sono enamorata ,ma solo è un spectaculo per prendere i il amore vero di questo ragazzo chi baccia appassionatamente .GuardXXX La donna indossa in una gonna di fiori sogna di sua sorella parapallegica e sua mama povera mentre parte  con un signore chi dice che lei puo essere una nuova Amici per la programma di TV .
 Guarda : Una nonna fa sua exercizi di yoga , una cane corre con libertà,ci sono botigli di vino e piati con panini .
Si .
certo .
Il stazione è dove si trova la vita ,davvero .
LA STAZIONE ";inglese;russo,spagnolo;?;stazione;19-25;un
clarapanico060;"
        La stazione è piena di gente ed azione .
 Una donna ha rotto un tavolo e ha perduto il suo pranzo .
C'è ancora una macchia grande sulla tovaglia .
Un cane ha escapato ed è corriendo nella stazione .
 Forse il cane ha rotto il tavolo ! C'è un tavolo con un pasto abbandonato sullo ,ma la persona che manngiavXXX è introvabile .
C'è un criminale nella scena che guardXXX le gente .
È speranzo trovare una persona oblivia .
Un altro uomo , che si veste un cappello nero ,fumXXX una sigaretta .
Lui posse essere un' accomplice del criminale .
 Una coppia non guarda la azione perche loro baciano passionamente .
E tutta questa azione ha successo prima della una del pomeriggio !  Che un giorno caotico ! IL DISEGNO DELLA STAZIONE                      ";inglese;spagnolo;1;stazione;19-25;un
Clarapanico061;"
 Alla stazione , un ragazzo bacia la sua ragazza perchè lei va a Siena per una vacanze .
Al ristornate , il tavolo di una donna è roto , e  le sue cose sono sotto il tavolo .
Mentre lei urlava ,  il suo cane andava  trovava la cena .
C'è un uomo chi  fuma e guarda tutti i personi .
Un  autobus  è roto ,   ed anche la stazione ha bisogno pulirsi .
Non è una stanza bella .
Prima l' autobus va , molti personi mangiano il pranzo al un ristorante americano .
Non è buono , ma la gente hanno bisogno mangiare prima  vanno .
Il ristorante  vende i panini , l' insalata , e la pizza .
Questa è una stazione pazza !! ";inglese;?;1;stazione_C.txt;19-25;un
Clarapanico063;"
 L' autobus arriva alla stazione .
L' uomo con la giacca nera uscito  l' autobus .
Lui è male ! Lui ha corruto  e  ha visto per i soldi .
La donna sulla sedia ha paura perchè il tavolo è nel  piso .
 I carni , il vino e i piati sono nel piso .
Il cane  ha corruto  L' uomo con il cappello nero  ha fumato .
 Mentre  l' uomo con la giacca nera  vedeva per i soldi ,una donna con la vialage ha camminato .
C' era un giornale alle piso .
 Nel tavolo ,   è stato vino ,una bichiere , un piato , un cafè, un forchetta , e un coltello .
C' erano quattro borse nella stazione .
L' uomo e la donna  abbiamo viaggato .
Il tavolo ha volato !   ";inglese;?;1;stazione_C.txt;19-25;un
Clarapanico064;"
 Su questa pagina , ci sono molte  persone pazze .
Lei mangiava la sua colazione quando un cane ha guastato  la tavola .
Quindi , ha perso la pasta , lei , e adesso è molto arrabiata , e urla ! Questo ragazzo ha visto tutto e non sa , che fare .
Anche pensa lui che la donna è bellisma e le vuoleva avvicinare quando questo è successo ; XXX adesso lei la piace abbraciarsi ? 
Forse la piace essere così? 
Allora , c'è un problema .
Lui è un solo ragazzo e non vorrebbe essere contento ognuno .
Forse fermà il ragazzo che indossa nera ( che sciccaso ,no ? ).
";inglese;francese;1;stazione_C.txt;19-25;un
Clarapanico066;"
   Ci sono le persone .
Il uomo  ha un cappello di maglia ,  una giacca , e una barba .
Il altro uomo che indossa i  vestiti neri ha un cappello di maglia ,una giacca , i pantaloni , e le scarpe .
Lui ha una valigia anche .
Ci sono venti-uno persone  che sono nel  stazione dei treni .
Ci sono quattro  valigie .
Le ore sono due ( o quattordici ).
Nella cassa  aperta  ci sono  le  scarpe .
Sul tavXXX ci sono il piatto , , una bottiglia , una forchetta , un coltello , una coppa , e il cibo .
Ci sono una donna e un uomo iXXX La donna ha i stivali , i pantaloni , e una giacca .
Il uomo indossa i panataloni , le scarpe , il cappotto , e ha  i capelli marroni .
La dXXX ha i capelli bionXXX  Sulla terra , ci XXX le coppe e i piaXXX rotti .
Il ceXXX è partito  della donna mentre la  gente vedeva .
Qualche persXXX   sono usciti  XXX stazione mentXXX la donna e  il uomo  baccXXX La donna viecXXX mangiava guXXX  il suo cane  è partito .
";inglese;?;1;stazione_C.txt;19-25;un
Marilisa034;"
 Il vechio uomo vede come una giovane coppia si è ritrovata e con pasione fanno un lungo bacio .
Il vechio uomo stà emozionato perchè questa scena li ricorda la sua giovinezza .
Il casino che c' è nella stazione non può disturbare la sua attenzione sulla coppia .
In fatto , un attimo primo , un uomo correva per la stazione seguito da due poliziotti e hanno provocato un incidente con i tavoli del bar i quali sonno caduti per terra .
Il forte rumore ha provocato la paura al cane , e alle altre personne che c' erano , ma , solo la coppia innamorata e il vecchio uomo che la guardava hanno rimasto tranquilli senza sappere che cosa passava nella stazione .
";spagnolo;francese,inglese;?;stazione_C.txt;26-30;un
Marilisa037;"
 Il cane della donna ha iniziato tutto .
Ancora non ha un anno e li piace giocare con tutto ma , questa volta , ha fatto un casino .
L' urlo  della donna ha aspaventato alla coppia con le scatole  , che hanno fatto cadere la tavola e tutto quello che  aveva sopra .
Se ne sono accorti gli inamorati ? Credo di no perchè una settimana senza vedersi è molto ...
se non fosse perchè il treno non è riuscito a partire ! Guarda indietro : c' è il meccanico !  ";spagnolo;?;?;stazione_C.txt;26-30;un
Marilisa039;"Stazione Central “ Accidenti ! Accidenti ! ” Urla la signora che aspettava il prossimo treno delle 2:30 per Milano .
“ Il mio Cane ! Il mio cane ! ” - Subito un uomo che gli stava  vicino ha iniziato a correre in dietro dello cane che aveva distrutto un tavolo dello ristorante .
Allo stesso tempo di tutto questo vicino a un lavoratore vediamo un ultimo bacio , prima della partita .
“ Ciao bella buon viaggio ! ”";spagnolo;?;?;stazione_C.txt;26-30;un
Marilisa041;"
 Era un giorno che sembrava normale alla stazione centrale però c' era  un rumore e una agitazione .
Un ladro aveva apena scipato la borsa di uno dei pasegeri , mentre scapava ha versato un tavolo di una signora che prendeva tranquillamente un tè , Ha spaventato un canne ,che come mì prova|va di scapare .
In fine della storia è il ladro è riuscito a scapare perchè la polizia italiana è ignorante , non allenata è incapace , ma il più bello di tutto questo è che una copia che aspettava il treno non si ha accorta di quello che sucedeva , avevano una preocupa|zione  maggiore che era di essere felice dal inizio al fine di loro vacanza .
";spagnolo;?;?;stazione_C.txt;26-30;un
marilisa043;"
 Non se vede bene di dove esci il cane , in somma la scena centrale del bozzeto è un autentico casino perchè ci sono molti personaggio che non se sa che fanno veramente .
Si devono disegnare un altra volta le valighe chi cadonno affinchè  potessimo sapere perchè c' è tanta alterazione e nervosismo .
Secondo me sopratutto l' uomo che è in mezzo della stazione di treno è molto violento e non se sa perchè .
Invece  la coppia  che si bacia non sembra rendersi conto di niente di quello che succede intorno a loro .
In qualche modo l' amore gli ha accecato  .
";spagnolo;?;?;stazione_C.txt;26-30;un
marilisa044;"
 Secondo me questo sembra una stazione di treno di una città del sud .
Dico del sud perchè sono stato a Napoli e mi la ricordo tanto ...
tutto sporco , molta gente dentro , anche c' è un ragazzo che mi sembra che vuole “ prendere ” qualcosa che non e sua .
Anche mi sembra una stazione un po strana perchè ci sono tavole di un bar nell mezzo , e non dovevano essere la perchè questa è una zona di transito di tutti quelli che viaggiano ; che salgono e scendono del treno .
In una di queste tavole c' è una signora che era seduta prendendo un cafe ma ha avuto un incidente perchè , non so di dove , è caduto una valigia che ha fatto cadere tutto  ciò che c' era sull la tavola .
C' è un' altra valigia che è cadendo sopra di la copia e il uomo si vuole protegere a se stesso e anche la donna che va con lui .
Mentre tanto , l' altro uomo li ruba la valigia alla dona .
";spagnolo;?;?;stazione_C.txt;26-30;un
marilisa047;"
 In questo bozzeto non si vede bene che relazione può esistere  tra tutta questa gente .
Tuttavia , possiamo dire che tutti sonno nella stazione e che ognuno fa qualquosa .
Vediamo come ci sono alcuni che comprano il biglietto o chiedono informazioni , oppure quel posto che se vede in fondo a sinistra potrebbe essere una edicola , quindi comprano qualche giornale o magazine .
In uno dei treni si vede come una ragazza già è salita ma c' e una persona fuori che le da qualcosa , potrebbe essere suo padre che la aiuta o forse le da qualcosa che lei aveva dimenticato prima di partire .
Del altra parte  , se può apprezzare una situazione di nerviosismo da alcuni , ma ci sono altri che aspettano tranquillamente mentre fumano una sigaretta .
Anche c' e una copia , si  vede come si bacciano , sembrano molti innamorati ...
";spagnolo;?;?;stazione_C.txt;26-30;un
Marilisa055;"
 La imagine sintetiza il sviluppo di un gruppo di azioni derivate d' una  prima che è la sfuggita d' un piccolo cane .
Il schizzo trasmote il movimento, la velocità della azione.
Ci sono molti elementi costitutivi della immagine .
Non trovo tutti facilmente identificabili .
Nella mia oppinione il autore gioca a creare questa sensazione di caos , confusione .
Il contesto è quello di una stazione di ferrocarrile dove le diverse persone che appariscono fanno delle diverse attività .
Ci sono quelli che aspettano il treno , qualli che salutano ai suoi , quelli seduti nei tavoli di un caffè ...
Il fatto della apparizione d' un cane in corsa sconvolge l -  Queste animale fa cadere tutti gli elementi del tavolo sul quale una vechia signora prendeva una torta , le baliggie appariscono elevati “ nel aria ” ? qualcuno aprofita la confusione per roubare una baliggia , l' altra coppia rimangono come si nulla avesse sucesso e ci sono anche qualli chi non si sono accorti .
";spagnolo;?;?;stazione_C.txt;26-30;un
marilisa058;"Sono le 2 pomeriggio  di un sabato d' aprile in mezzo la stazione Porta Nuova affinchè Io e i miei amici possiamo prendere un treno che ci porti a Padova per andare a un concerto .
Purtroppo , ci troviamo in un posto tanto affollato , caotico , estressante .
Siamo in  fretta per arrivare al binario numero due .
Ci   troviamo una coppia troppo appassionata che non ci permette passare , inoltre , un uomo caricando miole baliggie e quindi anche lui ci blocca .
Addirittura , un cane che corre in mezzo un ristorante e sfortunatamente  , fa cadere uno  dei tavoli .
Questo è come un vicolo cieco : le baliggie dell' uomo , la coppia che si baccia , il cibo a terra che fa scivolare ...
Ma quello che veramente ci disturba è un uomo che fuma , quando tutti sanno che è vietato !  Tutto è così sporco : un giornale a terra , le bevande fra il pattume e anche c' è tantissimo rumore : il cane , la signora arrabbiata perchè il cane l' ha lasciato senza mangiare , le fanciulle che salutano piangendo ai loro ragazzi , l' operaio  che guarda la coppia e canta : “ il tempo va , passano le ore , e finalmente faremo l' amore ...
” mitica canzone d' Alex Britti .";spagnolo;?;?;stazione_C.txt;26-30;un
marilisa059;"
 Questa potrebbe essere una scena clasica a una stazione di treno Ita|liana .
Sono le due di pomeriggio e la la stazione è un vero casino .
Per gualcuna strana ragione i cani sono in tutti posti ( Nella stazione , nei tram , nei treni , nei bar , ecc ) .
Noi non possia|mo fumare in nessuna parte , ma loro possono andare liberamente in tutti posti , e , essendo cosi , il pasticio è seguito .
Un cane fuori di testa vuta per terra il tavolo di un cafe .
la anzia|na seduta al tavolo sofre un colpo  di cuore .
Qualcuno si gira per guardare la scena , momento che un ladro apro|ffitta per prendere la valigia che una coppia di distratti turisti .
Sicuramente , qualcuno ha visto il furto , ma nelle grandi città i problemi dei altri , alla gente non li fregano un cazzo , e cosi scappa liberamente .
Va bene?  ";spagnolo;?;?;stazione_C.txt;26-30;un
marilisa060;"
 È una scena simpatica .
Secondo me è il cane il protagonista di una scena dinamica che  si svolge dentro di una stazione di treno .
Forse il cane ha scappato del suo proprietario e ha cominzato a correre ; è andato sulla tavola del bar e la tavola si si è caduta con tutto ciò che stava sulla stessa assieme .
Una scattola che era sulla tavola è andata in aria per causa di questa e ha spaventato una coppia che si trovava indietro con le valigge  ; il uomo in centro che ha visto come il cane è andato sulla tavole guarda dove va seguendolo con lo sguardo pronto per correre tra di lui per evitare più catastrofi .
Fuori di la scena principale si trovano ancora una coppia che si bacciano ignoranti di tutto e un uomo che osserva mentre fumano  una sigarretta .
";spagnolo;?;?;stazione_C.txt;26-30;un
paola030;"
 Questa stazione mi sembra diversa e  speciale , come quelle che vediamo spesso nei film .
Ci sono molti personaggi , ognuno con la sua storia , che "" si incontrano "" in questa stazione .
Possiamo vedere a una bella coppia che si baccia , perchè di sicuro alcuno di loro partirà.
Poi , c'è un uomo che porta una valigia e che pare un ladro .
C'è anche una maglia seduta al bar de la stazione e si vede come la sua valigia e il suo pranzo sono adesso in terra perchè la tavola è caduta .
Nella stazione possiamo anche vedere un uomo un po' vecchio e misterioso che osserva tutto quello che succede .
In generale , la stazione è "" disordinata "" e  mostra la fretta con cui viviamo ogni giorno in questa società, dove ognuno a la su storia da racontare e il suo cammino da seguire .
Infatti , essere in una stazione è un bel modo di cominciare il viaggio de la nostra vita .
";spagnolo;inglese,francese,tedesco,portoghese;4;stazione;19-25;un
paola031;"Sonno le due alla stazione di Ferrocarrile di Siracusa.
È un' ora di abbastanza aggitazione per essere domenica .
C'è già molte  persone  aspettando i loro treni che andrano da Germania, dalla Costa Azurro e da Barcelona.
Di recente , un treno di Milano è arrivato 15 minuti più tarde di l' ora ; una ragazza bionda e attrattiva è tornata di questa cità dove lei lavora come modelo per visitare suo marito siciliano .
Si besanno con tanta pasione che mentre , un uomo con cative intenzione sustrae loro cose .
Due turiste tedeschi sono uscite di il treno in quello momento , ma non hanno visto qualcosa ; non sono sentito la azzione d' il ladrono che si vado subitamente .
Il uomo tedesco  non puoi vedere la carta senza occhiali ; veramente puoi vedere niente ...
per dire la verità non è ancora sentitto qualcosa  quanto un giotto è andato pressto alla stazione e ha derribato la tavola dove mangiava una vecchia donna .";spagnolo;inglese,tedesco,catalano;1;stazione;19-25;un
roberta027;"
 In questa imagine possiamo vedere una situazione confussa .
La stessa si sviluppa in una stazione di treni .
Si vede tante persone in diverse situazioni .
Sotto il orologio , dove si trovano tutti li orari di partenze e arrivi , possiamo vedere tre amiche guardando li orari .
Vediamo anche  un signor aiutando a una signora  scendere del treno .
Nel centro della imagine si trova la confussione perche ć è  una coppia bacciandosi , una signora chiamando al suo cane , un signor che senza volere lascia cadere suoi pachi sulla  tabola della signora .
Infine , questa stazione ha molti situazione diverse al stesso tempo e la gente non vedeno che ocorre vicino  a loro .
";spagnolo;inglese;1;stazione;19-25;un
roberta036;"
 - Quest' immagine rapresenta la gente in una stazione .
C' e una donna che non c' e la fa piu del rumore e prova di chiudersi gli orecchi .
Sembra che il rumore gli da fastidio .
Vicino di lei , c' e un tavolo in terra forse qualcuno l' ha fatto cadere .
Il suo cane ha avuto paura e quindi si è scapato .
C' e anche una coppia che si sta bacciando , la separazione sembra troppa difficile .
La donna ha lasciato la sua borsa in terra .
Possiamo anche vedere un uomo con un capello nero che tira la sua valigia .
Penso che fosse lui che ha fatto cadere il tavolo perchè era in fretta .
C' e un vecchio che sta fumando una sigaretta .
";francese;arabo,inglese;1;stazione;19-25;un
;"
 Questa scena si succede alla stazione ad un' ora dove c'è molta gente .
Ci sono delle persone che salgono o scendono dei treni , altre persone stano aspettando , si vede anche una coppia che si sta baciando , un ladro che tenta di scapparsi ...
Sono le due del pomeriggio .
Un uomo vestito come una donna stava mangiando mentre il tavolo cadde per terra .
Un cane ne ha profitato per prendere una salsiccia .
 Possiamo anche vedere un meccanico geloso quando guarda la coppia innamorata .  Un vecchio uomo sta fumando osservando questa scena alla stazione .
Forse lui è un' artista , uno scrittore che si ispira di quest' agitazione per sviluppare la sua fantasia e poter scrivere il suo prossimo libro ...
Infatti , a quest' ora , la stazione è un grande casino !  ";francese;inglese;3;stazione;19-25;un
